消火栓名,消火栓名(英語),消火栓分類,消防団,管理番号,都道府県名,市区町村名,行政区名,住所,対象範囲の直径(m),配水管口径(mm),貯水量(t),緯度,経度,分離器（有、無）,標準地域コード
防火水槽,,防火水槽,鯖江第3分団,311,福井県,鯖江市,,五郎丸町,120,,40,35.9378848806,136.1932801556,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,312,福井県,鯖江市,,新横江2丁目1,120,,40,35.9423891972,136.1972314472,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,313,福井県,鯖江市,,新町2-21,120,,40,35.941506925,136.2024844111,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,314,福井県,鯖江市,,下新庄町31,120,,40,35.9375062389,136.2053985583,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,315,福井県,鯖江市,,下新庄町14-22,120,,40,35.9305017417,136.2111666167,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,316,福井県,鯖江市,,定次町22-1-1,120,,40,35.933044625,136.1946193889,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,317,福井県,鯖江市,,新町4-10,120,,40,35.9407692389,136.2036411944,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,318,福井県,鯖江市,,五郎丸町19-14-2,120,,40,35.9355319222,136.1929036,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,319,福井県,鯖江市,,下新庄町56-31-3,120,,40,35.9353502028,136.2098990778,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,320,福井県,鯖江市,,新横江1丁目5-1,120,,40,35.9405331417,136.1943034944,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,321,福井県,鯖江市,,東鯖江2丁目2,120,,40,35.9485843,136.1948447139,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,322,福井県,鯖江市,,東鯖江3丁目,120,,100,35.9431194056,136.1979052722,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,323,福井県,鯖江市,,横越町18-40-1,120,,40,35.9482461472,136.2008668583,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,324,福井県,鯖江市,,新町,120,,40,35.9407851861,136.2023645306,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第3分団,325,福井県,鯖江市,,定次町,120,,40,35.9350602361,136.1968109278,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,401,福井県,鯖江市,,水落町2丁目1-8,120,,30,35.9580104306,136.1861522667,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,402,福井県,鯖江市,,水落町2丁目4-12,120,,30,35.9609570444,136.1850576611,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,403,福井県,鯖江市,,水落町1丁目2-15,120,,40,35.9606047889,136.1823059167,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,404,福井県,鯖江市,,水落町2丁目8-12,120,,20,35.9627854472,136.1842876472,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,405,福井県,鯖江市,,水落町4丁目4-28,120,,40,35.9682053583,136.1829358389,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,406,福井県,鯖江市,,水落町4丁目6-3,120,,80,35.9676223667,136.1818251111,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,408,福井県,鯖江市,,神明町3丁目7-46,120,,20,35.9754804583,136.1842123528,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,409,福井県,鯖江市,,神明町1丁目8-1,100,,50,35.9723140889,136.1816005694,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,410,福井県,鯖江市,,神明町2丁目8-4,120,,40,35.9724958111,136.1835480222,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,411,福井県,鯖江市,,神明町2丁目3-12,120,,50,35.9736915667,136.1844938278,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,412,福井県,鯖江市,,幸町1丁目1-14,100,,30,35.9739247306,136.1819523083,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,413,福井県,鯖江市,,神中町2丁目5-12,100,,40,35.9733064083,136.1898992278,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,414,福井県,鯖江市,,神明町2丁目6,120,,40,35.9742654111,136.1837976056,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,415,福井県,鯖江市,,神明町3丁目2-3,120,,30,35.9761953806,136.1845600806,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,416,福井県,鯖江市,,幸町2丁目5-9,120,,40,35.9773103194,136.1805612333,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,417,福井県,鯖江市,,北野町1丁目2,120,,40,35.9625517861,136.1791954306,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,418,福井県,鯖江市,,北野町1丁目10-7,120,,40,35.9639407833,136.17719565,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,419,福井県,鯖江市,,北野町2丁目3,120,,50,35.9644570139,136.1780734278,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,420,福井県,鯖江市,,三六町1丁目1-50,120,,40,35.9680481111,136.1793277944,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,421,福井県,鯖江市,,三六町2丁目5-15,100,,22,35.9726839028,136.1786447028,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,422,福井県,鯖江市,,幸町1丁目43-21-1,100,,50,35.9744971611,136.178756775,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,423,福井県,鯖江市,,三六町2丁目3,100,,40,35.9734282028,136.1794913972,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,424,福井県,鯖江市,,三六町1丁目1-33,120,,40,35.970371025,136.1794000056,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,425,福井県,鯖江市,,北野町2丁目3,120,,40,35.9645241583,136.1778916444,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,426,福井県,鯖江市,,水落町1丁目5,120,,40,35.9612841333,136.1809162639,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,427,福井県,鯖江市,,三六町1丁目5,100,,320,35.9710349722,136.1789448028,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,428,福井県,鯖江市,,水落町1丁目13-27,120,,40,35.9605723083,136.1769694111,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,429,福井県,鯖江市,,水落町7-22-2,120,,40,35.9585510917,136.172232025,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,430,福井県,鯖江市,,水落町1丁目14-1,120,,40,35.9592619111,136.1776351972,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,431,福井県,鯖江市,,水落町4丁目7,120,,40,35.9711597917,136.1832019917,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,432,福井県,鯖江市,,北野町2丁目6,120,,40,35.9662962778,136.1770554389,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,433,福井県,鯖江市,,水落町4丁目16,120,,100,35.9697360333,136.1864080917,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,434,福井県,鯖江市,,水落町1丁目7,120,,40,35.9595320972,136.1806094,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,435,福井県,鯖江市,,北野町2丁目18-22,120,,40,35.9665137944,136.1792840833,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,436,福井県,鯖江市,,鯖江市水落町12－4－3,120,,40,35.9617888972,136.1749965333,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,437,福井県,鯖江市,,水落町3丁目6-34,120,,40,35.9665238444,136.1824268361,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,438,福井県,鯖江市,,三六町2丁目2,100,,100,35.9732249722,136.1806266833,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,439,福井県,鯖江市,,神中町3丁目3-6,120,,40,35.9734998083,136.1866888167,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,440,福井県,鯖江市,,神中町3丁目6,120,,40,35.9753756833,136.1888298389,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,441,福井県,鯖江市,,幸町1丁目27,120,,40,35.9748921694,136.1802889556,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,442,福井県,鯖江市,,神中町1丁目3,120,,40,35.9694951639,136.1963503111,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第4分団,443,福井県,鯖江市,,神中町2丁目3-36,100,,40,35.97006,136.1887546444,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,501,福井県,鯖江市,,神明町4丁目5-9,120,,40,35.9778829083,136.1850182,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,502,福井県,鯖江市,,神明町4丁目7-55,120,,40,35.9794536861,136.1859038667,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,503,福井県,鯖江市,,神明町4丁目7-37,120,,40,35.9809786194,136.1854256083,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,504,福井県,鯖江市,,神明町5丁目4093-1,120,,40,35.9823680694,136.1873419722,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,505,福井県,鯖江市,,鳥羽1丁目7-31,120,,40,35.9856763528,136.1896070778,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,506,福井県,鯖江市,,鳥羽2丁目7-4,120,,40,35.9893486639,136.1901318556,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,507,福井県,鯖江市,,鳥羽3丁目10,120,,40,35.9883751111,136.1864997472,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,508,福井県,鯖江市,,東鳥羽町27-29,120,,40,35.9873128639,136.2003159528,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,509,福井県,鯖江市,,東鳥羽町34-26,120,,40,35.9856192222,136.20253615,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,510,福井県,鯖江市,,東鳥羽町40,120,,40,35.9844272861,136.2026197306,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,511,福井県,鯖江市,,御幸町2丁目7-10,120,,40,35.9770980917,136.190136075,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,512,福井県,鯖江市,,御幸町2丁目15,120,,40,35.9779675556,136.1910602972,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,513,福井県,鯖江市,,御幸町2丁目13-20,120,,40,35.9767952667,136.1937965583,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,514,福井県,鯖江市,,御幸町2丁目2,120,,40,35.9762496694,136.1930919917,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,515,福井県,鯖江市,,御幸町1丁目3-301-24,100,,80,35.9779628167,136.1978333611,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,516,福井県,鯖江市,,鳥羽町1-4,120,,40,35.9739160361,136.2001361833,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,517,福井県,鯖江市,,丸山町1丁目1,120,,40,35.9795854528,136.1809380972,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,518,福井県,鯖江市,,丸山町2丁目11,120,,40,35.9828058694,136.1817929833,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,519,福井県,鯖江市,,御幸町3丁目6-15,120,,40,35.9815284667,136.1920497889,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,520,福井県,鯖江市,,丸山町4丁目,120,,40,35.9820979333,136.1789365278,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,521,福井県,鯖江市,,鳥羽1丁目7-9,120,,40,35.9849766722,136.1876561861,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,522,福井県,鯖江市,,つつじケ丘町11-17,120,,40,35.9907127389,136.1818201417,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,523,福井県,鯖江市,,東鳥羽町110-1,120,,40,35.9869917778,136.2018031694,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,524,福井県,鯖江市,,丸山町4丁目7-4,120,,40,35.9846368,136.1805125333,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,525,福井県,鯖江市,,つつじケ丘町16-9,120,,40,35.9893488278,136.1841911556,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,526,福井県,鯖江市,,御幸町3丁目7,120,,40,35.9813431111,136.1934831694,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,527,福井県,鯖江市,,鳥羽町3丁目4-19,120,,40,35.9871067833,136.1838797611,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,528,福井県,鯖江市,,鳥羽町3丁目4-27,120,,40,35.9863270472,136.185364225,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,529,福井県,鯖江市,,神明町5丁目31-34,120,,40,35.9823279667,136.1900367944,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,530,福井県,鯖江市,,神明町5丁目31-10,120,,40,35.9829184333,136.1907053417,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,531,福井県,鯖江市,,御幸町3丁目5-31,120,,40,35.9792104861,136.1917735222,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,532,福井県,鯖江市,,丸山町4丁目10,120,,100,35.9845813278,136.1780541528,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第5分団,533,福井県,鯖江市,,鳥羽2丁目11,120,,40,35.9891083111,136.1929403111,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,601,福井県,鯖江市,,橋立町,120,,40,35.9712574694,136.2083093278,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,602,福井県,鯖江市,,中野町原10-913,120,,40,35.9466012028,136.21913605,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,603,福井県,鯖江市,,中野町原187-1-5,120,,40,35.9463998472,136.2217468444,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,604,福井県,鯖江市,,中野町出口31-816-2,120,,40,35.9487037083,136.2091877528,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,605,福井県,鯖江市,,中野町樋口38-47,120,,40,35.9512742278,136.2120661833,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,606,福井県,鯖江市,,中野町町37,120,,40,35.9512593056,136.2094716028,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,607,福井県,鯖江市,,上河端町47-34,120,,40,35.9547271889,136.2041564306,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,608,福井県,鯖江市,,上河端町48-1,120,,40,35.955716,136.2009494917,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,609,福井県,鯖江市,,上河端町68-2,120,,40,35.95886735,136.2018992194,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,610,福井県,鯖江市,,舟枝町6-12,120,,40,35.9618350611,136.2078837472,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,611,福井県,鯖江市,,舟枝町9,120,,40,35.9628281917,136.2084676083,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,612,福井県,鯖江市,,橋立町5-29,120,,40,35.9651133806,136.2095986861,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,613,福井県,鯖江市,,下河端町56-72,120,,40,35.9664042667,136.2003196556,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,614,福井県,鯖江市,,中野町出口10-27,120,,40,35.9464365944,136.2093317556,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,615,福井県,鯖江市,,下河端町66-49,120,,40,35.9707071694,136.2005446306,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,616,福井県,鯖江市,,上河端町新出15-14,120,,40,35.9562264028,136.1946982889,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,617,福井県,鯖江市,,中野町花出22-1,120,,40,35.9488973722,136.2142225667,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,618,福井県,鯖江市,,中野町樋口41,120,,40,35.9522555694,136.2144508694,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,619,福井県,鯖江市,,橋立町4-71,120,,40,35.9659388528,136.2084252111,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,620,福井県,鯖江市,,中野町松成249-1-2,120,,40,35.95592225,136.2210582111,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,621,福井県,鯖江市,,橋立町4-83,120,,40,35.9668540806,136.2098514028,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,622,福井県,鯖江市,,中野町樋口45,120,,40,35.9521241806,136.2121020361,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,623,福井県,鯖江市,,中野町町48-2,120,,40,35.9523889694,136.2096429639,無,http://statdb.nstac.go.jp/lod/sac/C18207
防火水槽,,防火水槽,鯖江第6分団,624,福井県,鯖江市,,中野町町29-15,120,,40,35.9501936639,136.21011005,無,http://statdb.nstac.go.jp/lod/sac/C18207
